#MIDSubject,Subject,Run,Condition.Type,Condition,SubTrial,Cue.OnsetTime,Cue.Duration,Anticipation.OnsetTime,Anticipation.Duration,Probe.OnsetTime,Probe.Duration,Feedback.OnsetTime,Feedback.Duration,Probe.RESP,Result,TriggerTime,Cue+Response,Cue,Anticipation.Model.onset,Anticipation.Model.Duration,default
3136,dpk16ahr203136_03671,2,1,LgReward,30,187.003,2,188.986,1.5,190.486,0.344,190.902,1.65,NA,You did not earn $5!,420716,1,11,187.003,3.5,1
3136,dpk16ahr203136_03671,2,4,SmallPun,31,192.502,2,194.485,1.5,195.985,0.384,196.452,1.65,2,You keep $0.20!,420716,9,14,192.502,3.5,1
3136,dpk16ahr203136_03671,2,2,SmallReward,32,198.001,2,199.984,1.5,201.484,0.384,201.934,1.65,2,You earn $0.20!,420716,7,12,198.001,3.5,1
3136,dpk16ahr203136_03671,2,3,Triangle,33,203.501,2,205.484,2,207.483,0.384,207.95,1.65,2,No money at stake!,420716,8,13,203.501,4,1
3136,dpk16ahr203136_03671,2,5,LgPun,34,209.5,2,211.483,1.5,212.983,0.384,213.433,1.65,2,You keep $5!,420716,10,15,209.5,3.5,1
3136,dpk16ahr203136_03671,2,3,Triangle,35,214.999,2,216.982,1.5,218.482,0.354,218.915,1.65,2,No money at stake!,420716,8,13,214.999,3.5,1
3136,dpk16ahr203136_03671,2,1,LgReward,36,220.498,2,222.481,3,225.481,0.354,225.914,1.65,2,You earn $5!,420716,6,11,220.498,5,1
3136,dpk16ahr203136_03671,2,5,LgPun,37,227.497,2,229.48,3,232.48,0.354,232.913,1.65,2,You keep $5!,420716,10,15,227.497,5,1
3136,dpk16ahr203136_03671,2,2,SmallReward,38,234.496,2,236.479,4,240.479,0.354,240.912,1.65,2,You earn $0.20!,420716,7,12,234.496,6,1
3136,dpk16ahr203136_03671,2,3,Triangle,39,242.495,2,244.478,1.5,245.978,0.304,246.361,1.65,NA,No money at stake!,420716,3,13,242.495,3.5,1
3136,dpk16ahr203136_03671,2,2,SmallReward,40,247.995,2,249.978,2,251.977,0.304,252.361,1.65,NA,You did not earn $0.20!,420716,2,12,247.995,4,1
3136,dpk16ahr203136_03671,2,4,SmallPun,41,253.994,2,255.977,1.5,257.477,0.304,257.86,1.65,NA,You lose $0.20!,420716,4,14,253.994,3.5,1
3136,dpk16ahr203136_03671,2,3,Triangle,42,259.493,2,261.476,3.5,264.976,0.304,265.359,1.65,2,No money at stake!,420716,8,13,259.493,5.5,1
3136,dpk16ahr203136_03671,2,4,SmallPun,43,266.992,2,268.975,2.5,271.475,0.304,271.858,1.65,NA,You lose $0.20!,420716,4,14,266.992,4.5,1
3136,dpk16ahr203136_03671,2,1,LgReward,44,273.491,2,275.474,2,277.474,0.324,277.874,1.65,2,You earn $5!,420716,6,11,273.491,4,1
3136,dpk16ahr203136_03671,2,5,LgPun,45,279.49,2,281.473,2,283.473,0.324,283.873,1.65,2,You keep $5!,420716,10,15,279.49,4,1
3136,dpk16ahr203136_03671,2,2,SmallReward,46,285.489,2,287.472,1.5,288.972,0.324,289.372,1.65,2,You earn $0.20!,420716,7,12,285.489,3.5,1
3136,dpk16ahr203136_03671,2,4,SmallPun,47,290.989,2,292.972,3,295.971,0.344,296.388,1.65,2,You keep $0.20!,420716,9,14,290.989,5,1
3136,dpk16ahr203136_03671,2,5,LgPun,48,297.988,2,299.971,1.5,301.471,0.344,301.887,1.65,2,You keep $5!,420716,10,15,297.988,3.5,1
3136,dpk16ahr203136_03671,2,1,LgReward,49,303.487,2,305.47,2,307.47,0.344,307.886,1.65,2,You earn $5!,420716,6,11,303.487,4,1
3136,dpk16ahr203136_03671,2,1,LgReward,50,309.486,2,311.469,1.5,312.969,0.294,313.336,1.65,NA,You did not earn $5!,420716,1,11,309.486,3.5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,1,0.025,2,2.008,2,4.008,0.323,4.408,1.65,2,You keep $0.20!,51511,9,14,0.025,4,1
203447,dpk16ahr203447_05058,1,1,LgReward,2,6.024,2,8.007,4,12.006,0.323,12.406,1.65,NA,You did not earn $5!,51511,1,11,6.024,6,1
203447,dpk16ahr203447_05058,1,4,SmallPun,3,14.023,2,16.006,3,19.005,0.323,19.405,1.65,NA,You lose $0.20!,51511,4,14,14.023,5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,4,21.021,2,23.004,2,25.004,0.363,25.437,1.65,2,You earn $0.20!,51511,7,12,21.021,4,1
203447,dpk16ahr203447_05058,1,5,LgPun,5,27.02,2,29.003,2,31.003,0.363,31.436,1.65,2,You keep $5!,51511,10,15,27.02,4,1
203447,dpk16ahr203447_05058,1,3,Triangle,6,33.019,2,35.002,2.5,37.502,0.363,37.935,1.65,2,No money at stake!,51511,8,13,33.019,4.5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,7,39.518,2,41.501,2.5,44.001,0.363,44.434,1.65,2,You earn $0.20!,51511,7,12,39.518,4.5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,8,46.017,2,48,1.5,49.5,0.343,49.916,1.65,2,You earn $0.20!,51511,7,12,46.017,3.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,9,51.516,2,53.499,1.5,54.999,0.343,55.415,1.65,2,You earn $5!,51511,6,11,51.516,3.5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,10,57.015,2,58.998,2,60.998,0.343,61.414,1.65,2,You keep $0.20!,51511,9,14,57.015,4,1
203447,dpk16ahr203447_05058,1,1,LgReward,11,63.014,2,64.997,2.5,67.497,0.293,67.863,1.65,2,You earn $5!,51511,6,11,63.014,4.5,1
203447,dpk16ahr203447_05058,1,5,LgPun,12,69.513,2,71.496,3.5,74.995,0.293,75.362,1.65,NA,You lose $5!,51511,5,15,69.513,5.5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,13,77.012,2,78.995,3.5,82.494,0.293,82.861,1.65,2,You keep $0.20!,51511,9,14,77.012,5.5,1
203447,dpk16ahr203447_05058,1,3,Triangle,14,84.51,2,86.493,1.5,87.993,0.263,88.326,1.65,NA,No money at stake!,51511,3,13,84.51,3.5,1
203447,dpk16ahr203447_05058,1,5,LgPun,15,90.009,2,91.992,4,95.992,0.263,96.325,1.65,NA,You lose $5!,51511,5,15,90.009,6,1
203447,dpk16ahr203447_05058,1,3,Triangle,16,98.008,2,99.991,4,103.99,0.263,104.324,1.65,NA,No money at stake!,51511,3,13,98.008,6,1
203447,dpk16ahr203447_05058,1,5,LgPun,17,106.007,2,107.99,3,110.989,0.263,111.322,1.65,NA,You lose $5!,51511,5,15,106.007,5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,18,113.005,2,114.988,1.5,116.488,0.263,116.822,1.65,NA,You lose $0.20!,51511,4,14,113.005,3.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,19,118.505,2,120.488,2,122.487,0.303,122.87,1.65,2,You earn $5!,51511,6,11,118.505,4,1
203447,dpk16ahr203447_05058,1,4,SmallPun,20,124.503,2,126.486,4,130.486,0.303,130.869,1.65,2,You keep $0.20!,51511,9,14,124.503,6,1
203447,dpk16ahr203447_05058,1,2,SmallReward,21,132.502,2,134.485,1.5,135.985,0.303,136.368,1.65,NA,You did not earn $0.20!,51511,2,12,132.502,3.5,1
203447,dpk16ahr203447_05058,1,5,LgPun,22,138.001,2,139.984,1.5,141.484,0.343,141.901,1.65,2,You keep $5!,51511,10,15,138.001,3.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,23,143.5,2,145.483,3.5,148.983,0.343,149.399,1.65,2,You earn $5!,51511,6,11,143.5,5.5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,24,150.999,2,152.982,4,156.981,0.343,157.398,1.65,2,You earn $0.20!,51511,7,12,150.999,6,1
203447,dpk16ahr203447_05058,1,3,Triangle,25,158.998,2,160.981,2,162.98,0.313,163.363,1.65,NA,No money at stake!,51511,3,13,158.998,4,1
203447,dpk16ahr203447_05058,1,5,LgPun,26,164.997,2,166.979,2,168.979,0.313,169.362,1.65,2,You keep $5!,51511,10,15,164.997,4,1
203447,dpk16ahr203447_05058,1,2,SmallReward,27,170.995,2,172.978,2,174.978,0.313,175.361,1.65,NA,You did not earn $0.20!,51511,2,12,170.995,4,1
203447,dpk16ahr203447_05058,1,3,Triangle,28,176.994,2,178.977,3,181.977,0.313,182.36,1.65,2,No money at stake!,51511,8,13,176.994,5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,29,183.993,2,185.976,3.5,189.476,0.313,189.859,1.65,NA,You did not earn $0.20!,51511,2,12,183.993,5.5,1
203447,dpk16ahr203447_05058,1,3,Triangle,30,191.492,2,193.475,1.5,194.975,0.293,195.341,1.65,NA,No money at stake!,51511,3,13,191.492,3.5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,31,196.991,2,198.974,1.5,200.474,0.293,200.84,1.65,NA,You did not earn $0.20!,51511,2,12,196.991,3.5,1
203447,dpk16ahr203447_05058,1,3,Triangle,32,202.49,2,204.473,2,206.473,0.293,206.839,1.65,NA,No money at stake!,51511,3,13,202.49,4,1
203447,dpk16ahr203447_05058,1,5,LgPun,33,208.489,2,210.472,1.5,211.972,0.293,212.338,1.65,2,You keep $5!,51511,10,15,208.489,3.5,1
203447,dpk16ahr203447_05058,1,3,Triangle,34,213.988,2,215.971,3.5,219.47,0.293,219.837,1.65,NA,No money at stake!,51511,3,13,213.988,5.5,1
203447,dpk16ahr203447_05058,1,5,LgPun,35,221.487,2,223.47,1.5,224.969,0.293,225.336,1.65,NA,You lose $5!,51511,5,15,221.487,3.5,1
203447,dpk16ahr203447_05058,1,3,Triangle,36,226.986,2,228.969,1.5,230.469,0.333,230.885,1.65,2,No money at stake!,51511,8,13,226.986,3.5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,37,232.485,2,234.468,1.5,235.968,0.333,236.384,1.65,2,You keep $0.20!,51511,9,14,232.485,3.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,38,237.984,2,239.967,1.5,241.467,0.333,241.867,1.65,2,You earn $5!,51511,6,11,237.984,3.5,1
203447,dpk16ahr203447_05058,1,3,Triangle,39,243.483,2,245.466,1.5,246.966,0.333,247.382,1.65,2,No money at stake!,51511,8,13,243.483,3.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,40,248.982,2,250.965,2,252.965,0.333,253.365,1.65,2,You earn $5!,51511,6,11,248.982,4,1
203447,dpk16ahr203447_05058,1,5,LgPun,41,254.981,2,256.964,2.5,259.464,0.313,259.847,1.65,2,You keep $5!,51511,10,15,254.981,4.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,42,261.48,2,263.463,3,266.462,0.313,266.846,1.65,2,You earn $5!,51511,6,11,261.48,5,1
203447,dpk16ahr203447_05058,1,5,LgPun,43,268.479,2,270.462,1.5,271.961,0.313,272.345,1.65,NA,You lose $5!,51511,5,15,268.479,3.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,44,273.978,2,275.961,1.5,277.46,0.283,277.827,1.65,NA,You did not earn $5!,51511,1,11,273.978,3.5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,45,279.477,2,281.46,3,284.459,0.283,284.826,1.65,NA,You did not earn $0.20!,51511,2,12,279.477,5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,46,286.475,2,288.459,1.5,289.958,0.283,290.325,1.65,NA,You lose $0.20!,51511,4,14,286.475,3.5,1
203447,dpk16ahr203447_05058,1,1,LgReward,47,291.975,2,293.958,1.5,295.457,0.323,295.857,1.65,2,You earn $5!,51511,6,11,291.975,3.5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,48,297.474,2,299.457,2.5,301.956,0.323,302.356,1.65,NA,You lose $0.20!,51511,4,14,297.474,4.5,1
203447,dpk16ahr203447_05058,1,2,SmallReward,49,303.972,2,305.955,1.5,307.455,0.323,307.855,1.65,NA,You did not earn $0.20!,51511,2,12,303.972,3.5,1
203447,dpk16ahr203447_05058,1,4,SmallPun,50,309.472,2,311.455,1.5,312.954,0.373,313.404,1.65,2,You keep $0.20!,51511,9,14,309.472,3.5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,1,0.011,2,2.01,3.5,5.51,0.373,5.96,1.65,2,You keep $0.20!,422861,9,14,0.011,5.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,2,7.526,2,9.509,3,12.509,0.373,12.959,1.65,NA,No money at stake!,422861,3,13,7.526,5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,3,14.525,2,16.508,2,18.508,0.373,18.958,1.65,2,You keep $0.20!,422861,9,14,14.525,4,1
203447,dpk16ahr203447_05058,2,2,SmallReward,4,20.524,2,22.507,1.5,24.007,0.373,24.457,1.65,2,You earn $0.20!,422861,7,12,20.524,3.5,1
203447,dpk16ahr203447_05058,2,1,LgReward,5,26.023,2,28.006,1.5,29.506,0.323,29.906,1.65,2,You earn $5!,422861,6,11,26.023,3.5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,6,31.522,2,33.505,1.5,35.005,0.323,35.405,1.65,2,You earn $0.20!,422861,7,12,31.522,3.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,7,37.021,2,39.004,1.5,40.504,0.323,40.904,1.65,2,No money at stake!,422861,8,13,37.021,3.5,1
203447,dpk16ahr203447_05058,2,5,LgPun,8,42.52,2,44.503,2.5,47.003,0.323,47.403,1.65,2,You keep $5!,422861,10,15,42.52,4.5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,9,49.019,2,51.002,3.5,54.501,0.273,54.851,1.65,NA,You did not earn $0.20!,422861,2,12,49.019,5.5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,10,56.518,2,58.501,2,60.5,0.273,60.85,1.65,NA,You did not earn $0.20!,422861,2,12,56.518,4,1
203447,dpk16ahr203447_05058,2,3,Triangle,11,62.517,2,64.5,4,68.499,0.273,68.849,1.65,2,No money at stake!,422861,8,13,62.517,6,1
203447,dpk16ahr203447_05058,2,4,SmallPun,12,70.515,2,72.498,1.5,73.998,0.273,74.348,1.65,NA,You lose $0.20!,422861,4,14,70.515,3.5,1
203447,dpk16ahr203447_05058,2,1,LgReward,13,76.014,2,77.997,2.5,80.497,0.293,80.863,1.65,2,You earn $5!,422861,6,11,76.014,4.5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,14,82.513,2,84.496,3,87.496,0.293,87.862,1.65,NA,You did not earn $0.20!,422861,2,12,82.513,5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,15,89.512,2,91.495,1.5,92.995,0.293,93.361,1.65,2,You keep $0.20!,422861,9,14,89.512,3.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,16,95.011,2,96.994,2.5,99.494,0.333,99.91,1.65,2,No money at stake!,422861,8,13,95.011,4.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,17,101.51,2,103.493,1.5,104.993,0.333,105.409,1.65,NA,No money at stake!,422861,3,13,101.51,3.5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,18,107.009,2,108.992,4,112.991,0.333,113.391,1.65,2,You keep $0.20!,422861,9,14,107.009,6,1
203447,dpk16ahr203447_05058,2,5,LgPun,19,115.008,2,116.991,3.5,120.49,0.333,120.89,1.65,2,You keep $5!,422861,10,15,115.008,5.5,1
203447,dpk16ahr203447_05058,2,1,LgReward,20,122.506,2,124.489,4,128.489,0.333,128.889,1.65,2,You earn $5!,422861,6,11,122.506,6,1
203447,dpk16ahr203447_05058,2,5,LgPun,21,130.505,2,132.488,1.5,133.988,0.303,134.371,1.65,NA,You lose $5!,422861,5,15,130.505,3.5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,22,136.004,2,137.987,2,139.987,0.303,140.37,1.65,NA,You lose $0.20!,422861,4,14,136.004,4,1
203447,dpk16ahr203447_05058,2,5,LgPun,23,142.003,2,143.986,1.5,145.486,0.303,145.869,1.65,NA,You lose $5!,422861,5,15,142.003,3.5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,24,147.502,2,149.485,2.5,151.985,0.323,152.384,1.65,2,You earn $0.20!,422861,7,12,147.502,4.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,25,154.001,2,155.984,2,157.984,0.323,158.383,1.65,NA,No money at stake!,422861,3,13,154.001,4,1
203447,dpk16ahr203447_05058,2,5,LgPun,26,160,2,161.983,2,163.982,0.323,164.382,1.65,2,You keep $5!,422861,10,15,160,4,1
203447,dpk16ahr203447_05058,2,1,LgReward,27,165.999,2,167.982,1.5,169.482,0.323,169.881,1.65,2,You earn $5!,422861,6,11,165.999,3.5,1
203447,dpk16ahr203447_05058,2,5,LgPun,28,171.498,2,173.481,4,177.48,0.343,177.897,1.65,2,You keep $5!,422861,10,15,171.498,6,1
203447,dpk16ahr203447_05058,2,1,LgReward,29,179.496,2,181.479,3.5,184.979,0.343,185.395,1.65,2,You earn $5!,422861,6,11,179.496,5.5,1
203447,dpk16ahr203447_05058,2,1,LgReward,30,186.995,2,188.978,1.5,190.478,0.343,190.894,1.65,NA,You did not earn $5!,422861,1,11,186.995,3.5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,31,192.494,2,194.477,1.5,195.977,0.313,196.36,1.65,2,You keep $0.20!,422861,9,14,192.494,3.5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,32,197.993,2,199.976,1.5,201.476,0.313,201.859,1.65,2,You earn $0.20!,422861,7,12,197.993,3.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,33,203.492,2,205.475,2,207.475,0.313,207.858,1.65,NA,No money at stake!,422861,3,13,203.492,4,1
203447,dpk16ahr203447_05058,2,5,LgPun,34,209.491,2,211.474,1.5,212.974,0.313,213.357,1.65,2,You keep $5!,422861,10,15,209.491,3.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,35,214.99,2,216.973,1.5,218.473,0.283,218.84,1.65,NA,No money at stake!,422861,3,13,214.99,3.5,1
203447,dpk16ahr203447_05058,2,1,LgReward,36,220.489,2,222.472,3,225.472,0.283,225.838,1.65,NA,You did not earn $5!,422861,1,11,220.489,5,1
203447,dpk16ahr203447_05058,2,5,LgPun,37,227.488,2,229.471,3,232.471,0.283,232.821,1.65,2,You keep $5!,422861,10,15,227.488,5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,38,234.487,2,236.47,4,240.469,0.283,240.836,1.65,NA,You did not earn $0.20!,422861,2,12,234.487,6,1
203447,dpk16ahr203447_05058,2,3,Triangle,39,242.486,2,244.469,1.5,245.968,0.263,246.302,1.65,NA,No money at stake!,422861,3,13,242.486,3.5,1
203447,dpk16ahr203447_05058,2,2,SmallReward,40,247.985,2,249.968,2,251.967,0.263,252.301,1.65,NA,You did not earn $0.20!,422861,2,12,247.985,4,1
203447,dpk16ahr203447_05058,2,4,SmallPun,41,253.984,2,255.967,1.5,257.466,0.263,257.8,1.65,NA,You lose $0.20!,422861,4,14,253.984,3.5,1
203447,dpk16ahr203447_05058,2,3,Triangle,42,259.483,2,261.466,3.5,264.965,0.263,265.298,1.65,NA,No money at stake!,422861,3,13,259.483,5.5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,43,266.981,2,268.964,2.5,271.464,0.263,271.797,1.65,NA,You lose $0.20!,422861,4,14,266.981,4.5,1
203447,dpk16ahr203447_05058,2,1,LgReward,44,273.48,2,275.463,2,277.463,0.313,277.846,1.65,2,You earn $5!,422861,6,11,273.48,4,1
203447,dpk16ahr203447_05058,2,5,LgPun,45,279.479,2,281.462,2,283.462,0.313,283.845,1.65,2,You keep $5!,422861,10,15,279.479,4,1
203447,dpk16ahr203447_05058,2,2,SmallReward,46,285.478,2,287.461,1.5,288.961,0.313,289.344,1.65,NA,You did not earn $0.20!,422861,2,12,285.478,3.5,1
203447,dpk16ahr203447_05058,2,4,SmallPun,47,290.977,2,292.96,3,295.96,0.353,296.393,1.65,2,You keep $0.20!,422861,9,14,290.977,5,1
203447,dpk16ahr203447_05058,2,5,LgPun,48,297.976,2,299.959,1.5,301.459,0.353,301.892,1.65,2,You keep $5!,422861,10,15,297.976,3.5,1
203447,dpk16ahr203447_05058,2,1,LgReward,49,303.475,2,305.458,2,307.458,0.353,307.891,1.65,2,You earn $5!,422861,6,11,303.475,4,1
203447,dpk16ahr203447_05058,2,1,LgReward,50,309.474,2,311.457,1.5,312.957,0.323,313.357,1.65,2,You earn $5!,422861,6,11,309.474,3.5,1
858,0,1,1,LgReward,1,0.062,2,2.012,1.5,3.511,0.337,3.928,1.65,NA,You did not earn $5!,65511,1,11,0.062,3.5,1
858,0,1,1,LgReward,2,5.528,2,7.511,4,11.51,0.337,11.927,1.65,2,You earn $5!,65511,6,11,5.528,6,1
858,0,1,2,SmallReward,3,13.543,2,15.51,2.5,18.01,0.337,18.426,1.65,2,You earn $0.20!,65511,7,12,13.543,4.5,1
858,0,1,2,SmallReward,4,20.026,2,22.009,4,26.009,0.317,26.408,1.65,2,You earn $0.20!,65511,7,12,20.026,6,1
858,0,1,1,LgReward,5,28.025,2,30.008,2,32.008,0.317,32.391,1.65,2,You earn $5!,65511,6,11,28.025,4,1
858,0,1,3,Triangle,6,34.041,2,36.007,3,39.007,0.317,39.407,1.65,2,No money at stake!,65511,8,13,34.041,5,1
858,0,1,4,SmallPun,7,41.04,2,43.006,1.5,44.506,0.317,44.906,1.65,2,You keep $0.20!,65511,9,14,41.04,3.5,1
858,0,1,5,LgPun,8,46.539,2,48.506,2,50.505,0.287,50.872,1.65,NA,You lose $5!,65511,5,15,46.539,4,1
858,0,1,1,LgReward,9,52.522,2,54.505,3,57.505,0.287,57.871,1.65,NA,You did not earn $5!,65511,1,11,52.522,5,1
858,0,1,5,LgPun,10,59.521,2,61.504,2,63.504,0.287,63.87,1.65,2,You keep $5!,65511,10,15,59.521,4,1
858,0,1,3,Triangle,11,65.52,2,67.503,4,71.503,0.267,71.853,1.65,NA,No money at stake!,65511,3,13,65.52,6,1
858,0,1,4,SmallPun,12,73.519,2,75.502,3.5,79.002,0.267,79.352,1.65,2,You keep $0.20!,65511,9,14,73.519,5.5,1
858,0,1,4,SmallPun,13,81.018,2,83.001,1.5,84.501,0.267,84.851,1.65,NA,You lose $0.20!,65511,4,14,81.018,3.5,1
858,0,1,5,LgPun,14,86.517,2,88.501,1.5,90,0.267,90.35,1.65,NA,You lose $5!,65511,5,15,86.517,3.5,1
858,0,1,2,SmallReward,15,92.017,2,94,2,96,0.307,96.383,1.65,2,You earn $0.20!,65511,7,12,92.017,4,1
858,0,1,4,SmallPun,16,98.016,2,99.999,2,101.999,0.307,102.382,1.65,NA,You lose $0.20!,65511,4,14,98.016,4,1
858,0,1,5,LgPun,17,104.015,2,105.998,1.5,107.498,0.307,107.881,1.65,NA,You lose $5!,65511,5,15,104.015,3.5,1
858,0,1,1,LgReward,18,109.515,2,111.498,3.5,114.997,0.347,115.414,1.65,2,You earn $5!,65511,6,11,109.515,5.5,1
858,0,1,3,Triangle,19,117.014,2,118.997,1.5,120.497,0.347,120.913,1.65,2,No money at stake!,65511,8,13,117.014,3.5,1
858,0,1,4,SmallPun,20,122.513,2,124.496,2,126.496,0.347,126.912,1.65,2,You keep $0.20!,65511,9,14,122.513,4,1
858,0,1,3,Triangle,21,128.512,2,130.495,2,132.495,0.347,132.912,1.65,2,No money at stake!,65511,8,13,128.512,4,1
858,0,1,2,SmallReward,22,134.511,2,136.495,1.5,137.994,0.347,138.411,1.65,NA,You did not earn $0.20!,65511,2,12,134.511,3.5,1
858,0,1,3,Triangle,23,140.011,2,141.994,1.5,143.494,0.367,143.944,1.65,2,No money at stake!,65511,8,13,140.011,3.5,1
858,0,1,2,SmallReward,24,145.51,2,147.493,3,150.493,0.367,150.943,1.65,NA,You did not earn $0.20!,65511,2,12,145.51,5,1
858,0,1,1,LgReward,25,152.509,2,154.492,1.5,155.992,0.367,156.442,1.65,NA,You did not earn $5!,65511,1,11,152.509,3.5,1
858,0,1,3,Triangle,26,158.008,2,159.992,2,161.991,0.367,162.441,1.65,NA,No money at stake!,65511,3,13,158.008,4,1
858,0,1,2,SmallReward,27,164.008,2,165.991,2,167.991,0.367,168.44,1.65,2,You earn $0.20!,65511,7,12,164.008,4,1
858,0,1,4,SmallPun,28,170.007,2,171.99,1.5,173.49,0.387,173.956,1.65,2,You keep $0.20!,65511,9,14,170.007,3.5,1
858,0,1,4,SmallPun,29,175.506,2,177.489,3,180.489,0.387,180.956,1.65,2,You keep $0.20!,65511,9,14,175.506,5,1
858,0,1,3,Triangle,30,182.505,2,184.488,1.5,185.988,0.387,186.455,1.65,2,No money at stake!,65511,8,13,182.505,3.5,1
858,0,1,2,SmallReward,31,188.005,2,189.988,1.5,191.488,0.387,191.954,1.65,2,You earn $0.20!,65511,7,12,188.005,3.5,1
858,0,1,2,SmallReward,32,193.504,2,195.487,3.5,198.987,0.367,199.437,1.65,2,You earn $0.20!,65511,7,12,193.504,5.5,1
858,0,1,1,LgReward,33,201.003,2,202.986,1.5,204.486,0.367,204.919,1.65,2,You earn $5!,65511,6,11,201.003,3.5,1
858,0,1,1,LgReward,34,206.502,2,208.485,2.5,210.985,0.367,211.418,1.65,2,You earn $5!,65511,6,11,206.502,4.5,1
858,0,1,4,SmallPun,35,213.001,2,214.985,2.5,217.484,0.317,217.884,1.65,NA,You lose $0.20!,65511,4,14,213.001,4.5,1
858,0,1,4,SmallPun,36,219.501,2,221.484,4,225.483,0.317,225.883,1.65,NA,You lose $0.20!,65511,4,14,219.501,6,1
858,0,1,2,SmallReward,37,227.5,2,229.483,1.5,230.983,0.317,231.382,1.65,NA,You did not earn $0.20!,65511,2,12,227.5,3.5,1
858,0,1,4,SmallPun,38,232.999,2,234.982,1.5,236.482,0.337,236.898,1.65,NA,You lose $0.20!,65511,4,14,232.999,3.5,1
858,0,1,5,LgPun,39,238.498,2,240.481,1.5,241.981,0.337,242.398,1.65,NA,You lose $5!,65511,5,15,238.498,3.5,1
858,0,1,3,Triangle,40,243.998,2,245.981,1.5,247.48,0.337,247.897,1.65,NA,No money at stake!,65511,3,13,243.998,3.5,1
858,0,1,3,Triangle,41,249.497,2,251.48,2.5,253.98,0.337,254.396,1.65,2,No money at stake!,65511,8,13,249.497,4.5,1
858,0,1,5,LgPun,42,255.996,2,257.979,1.5,259.479,0.337,259.896,1.65,NA,You lose $5!,65511,5,15,255.996,3.5,1
858,0,1,5,LgPun,43,261.495,2,263.478,4,267.478,0.407,267.961,1.65,2,You keep $5!,65511,10,15,261.495,6,1
858,0,1,3,Triangle,44,269.494,2,271.477,3.5,274.977,0.407,275.46,1.65,2,No money at stake!,65511,8,13,269.494,5.5,1
