	 dpk16ahr202546_04118	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202550_03823	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202550_03823	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202550_03823	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization GOOD, OFC dropout
	 dpk16ahr202675_03946	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202675_03946	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202675_03946	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202696_04971	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202696_04971	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202696_04971	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	typo, GOOD
	 dpk16ahr202708_05038	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202708_05038	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202708_05038	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization GOOD, excessing OFC and temporal dropout
	 dpk16ahr202726_04368	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202726_04368	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202726_04368	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202728_03835	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202728_03835	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202728_03835	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202735_03707	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202735_03707	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202735_03707	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202779_04890	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202779_04890	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202779_04890	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization good, OFC dropout
